iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
188,586.3798783544127,1415.2223586668977,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
189,586.1039302438829,1414.5866560058705,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
190,585.8281077121562,1413.9512377694007,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
191,585.5524107025252,1413.3161038301696,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
192,585.2768391583081,1412.6812540609153,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
193,585.0013930228489,1412.0466883344336,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
194,584.7260722395162,1411.412406523576,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
195,584.4508767517054,1410.778408501252,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
196,584.1758065028363,1410.1446941404279,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
197,583.9008614363547,1409.5112633141264,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
198,583.6260414957314,1408.8781158954275,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
199,583.3513466244632,1408.2452517574673,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
200,583.0767767660719,1407.6126707734397,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
201,582.8023318641049,1406.9803728165953,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
202,582.5280118621345,1406.3483577602406,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
203,582.2538167037592,1405.7166254777394,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
204,581.9797463326023,1405.0851758425124,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
205,581.7058006923128,1404.4540087280361,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
206,581.4319797265646,1403.8231240078453,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
207,581.1582833790574,1403.1925215555298,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
208,580.884711593516,1402.5622012447363,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
209,580.6112643136906,1401.9321629491694,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
210,580.3379414833566,1401.3024065425886,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
211,580.0647430463148,1400.6729318988105,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
212,579.7916689463912,1400.043738891709,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
213,579.5187191274371,1399.4148273952126,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
214,579.2458935333291,1398.7861972833086,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
215,578.9731921079689,1398.1578484300392,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
216,578.7006147952836,1397.5297807095035,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
217,578.4281615392254,1396.9019939958562,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
218,578.1558322837719,1396.2744881633098,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
219,577.883626972926,1395.647263086132,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
220,577.6115455507152,1395.0203186386475,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
221,577.3395879611926,1394.3936546952364,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
222,577.0677541484366,1393.7672711303358,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
223,576.7960440565505,1393.141167818439,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
224,576.5244576296627,1392.515344634095,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
225,576.2529948119272,1391.8898014519095,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
226,575.9816555475225,1391.2645381465445,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
227,575.7104397806523,1390.639554592717,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
228,575.439347455546,1390.0148506652013,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
229,575.1683785164574,1389.3904262388273,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
230,574.897532907666,1388.7662811884807,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
231,574.6268105734758,1388.1424153891046,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
232,574.3562114582161,1387.5188287156955,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
233,574.085735506241,1386.8955210433087,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
234,573.8153826619301,1386.2724922470532,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
235,573.545152869688,1385.6497422020957,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
236,573.2750460739436,1385.0272707836577,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
237,573.0050622191517,1384.4050778670166,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
238,572.7352012497914,1383.783163327506,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
239,572.4654631103672,1383.1615270405157,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
240,572.1958477454085,1382.54016888149,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
241,571.9263550994692,1381.919088725931,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
242,571.656985117129,1381.2982864493943,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
243,571.3877377429917,1380.677761927493,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
244,571.1186129216866,1380.0575150358945,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
245,570.8496105978674,1379.4375456503237,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
246,570.5807307162132,1378.817853646559,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
247,570.3119732214277,1378.1984389004358,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
248,570.0433380582396,1377.5793012878444,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
